Timestamp,Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
2025-03-01 14:36:54,4.125851,0.997549,4.115846,4.137089,12,45
2025-03-01 14:36:56,4.124420,0.997145,4.112896,4.137268,12,46
2025-03-01 14:36:57,4.126477,0.997090,4.114596,4.136754,13,47
2025-03-01 14:36:58,4.124152,0.997383,4.112786,4.135098,13,48
2025-03-01 14:36:59,4.123616,0.997066,4.112443,4.133212,13,49
2025-03-01 14:37:00,4.126164,0.997683,4.117924,4.133738,13,50
2025-03-01 14:37:01,4.126343,0.997573,4.112537,4.135889,14,51
2025-03-01 14:37:02,4.126030,0.997375,4.118149,4.134816,14,52
2025-03-01 14:37:03,4.123660,0.997486,4.114704,4.136360,14,53
2025-03-01 14:37:04,4.123839,0.997668,4.114988,4.135689,15,55
2025-03-01 14:37:05,4.122900,0.997407,4.110593,4.134724,15,56
2025-03-01 14:37:07,4.121559,0.996908,4.110254,4.133873,15,57
2025-03-01 14:37:08,4.121603,0.997074,4.110873,4.132703,16,58
2025-03-01 14:37:09,4.120441,0.997209,4.108804,4.132464,16,59
2025-03-01 14:37:10,4.120620,0.997035,4.107486,4.135605,16,60
2025-03-01 14:37:11,4.123437,0.997383,4.111782,4.132622,16,61
2025-03-01 14:37:12,4.123168,0.997090,4.111674,4.133020,17,62
2025-03-01 14:37:13,4.123347,0.997248,4.110951,4.132013,17,63
2025-03-01 14:37:14,4.120754,0.997818,4.112236,4.132740,17,64
2025-03-01 14:37:15,4.121514,0.997557,4.112283,4.133736,18,66
2025-03-01 14:37:16,4.119949,0.996774,4.106304,4.130429,18,67
2025-03-01 14:37:17,4.120173,0.997074,4.107893,4.130893,18,68
2025-03-01 14:37:19,4.118518,0.996805,4.104955,4.130907,19,69
2025-03-01 14:37:20,4.118429,0.997193,4.108148,4.132649,19,70
2025-03-01 14:37:21,4.117937,0.996948,4.106023,4.131602,19,71
2025-03-01 14:37:22,4.119815,0.997414,4.110053,4.130381,19,72
2025-03-01 14:37:23,4.120888,0.997581,4.110832,4.129237,20,73
2025-03-01 14:37:24,4.118742,0.997470,4.108964,4.129670,20,74
2025-03-01 14:37:25,4.119592,0.997193,4.108636,4.128125,20,75
2025-03-01 14:37:26,4.117579,0.997557,4.106344,4.128670,21,76
2025-03-01 14:37:27,4.119055,0.997003,4.103416,4.128383,21,78
2025-03-01 14:37:28,4.115434,0.996853,4.104161,4.128920,21,79
2025-03-01 14:37:30,4.115970,0.997138,4.104112,4.130971,22,80
2025-03-01 14:37:31,4.115523,0.997217,4.103198,4.129067,22,81
2025-03-01 14:37:32,4.115299,0.997248,4.104526,4.128788,22,82
2025-03-01 14:37:33,4.116015,0.997327,4.107178,4.127459,22,83
2025-03-01 14:37:34,4.117535,0.997414,4.106730,4.128262,23,84
2025-03-01 14:37:35,4.116730,0.997691,4.108333,4.127714,23,85
2025-03-01 14:37:36,4.116954,0.997944,4.106921,4.124709,23,86
2025-03-01 14:37:37,4.115836,0.997557,4.107098,4.125130,24,87
2025-03-01 14:37:38,4.115970,0.997565,4.104068,4.124193,24,89
2025-03-01 14:37:39,4.114450,0.997343,4.103719,4.125483,24,90
2025-03-01 14:37:41,4.111991,0.997193,4.101526,4.125341,25,91
2025-03-01 14:37:42,4.114986,0.997066,4.102429,4.124597,25,92
2025-03-01 14:37:43,4.113153,0.997043,4.101480,4.125184,25,93
2025-03-01 14:37:44,4.112304,0.997454,4.105289,4.123245,26,94
2025-03-01 14:37:45,4.116328,0.997612,4.106288,4.124542,26,95
2025-03-01 14:37:46,4.114852,0.997905,4.106917,4.123019,26,96
2025-03-01 14:37:47,4.115210,0.997778,4.104990,4.124884,26,97
2025-03-01 14:37:48,4.115389,0.997763,4.105774,4.121691,27,98
2025-03-01 14:37:49,4.113377,0.997873,4.104027,4.123432,27,100
2025-03-01 14:37:50,4.112438,0.997280,4.100270,4.121894,27,101
2025-03-01 14:37:52,4.113109,0.997201,4.102241,4.124596,28,102
2025-03-01 14:37:53,4.111007,0.997312,4.100423,4.123863,28,103
2025-03-01 14:37:54,4.111275,0.997138,4.098908,4.121104,28,104
2025-03-01 14:37:55,4.111052,0.997367,4.102397,4.121719,29,105
2025-03-01 14:37:56,4.112661,0.997723,4.104753,4.123044,29,106
2025-03-01 14:37:57,4.112170,0.997873,4.103050,4.121280,29,107
2025-03-01 14:37:58,4.112035,0.997960,4.102614,4.121315,29,108
2025-03-01 14:37:59,4.111812,0.997240,4.104092,4.120759,30,109
2025-03-01 14:38:00,4.110918,0.997992,4.102724,4.123390,30,111
2025-03-01 14:38:01,4.109711,0.997375,4.097565,4.121683,31,112
2025-03-01 14:38:02,4.109487,0.997098,4.097315,4.120322,31,113
2025-03-01 14:38:04,4.110381,0.997232,4.097549,4.121500,31,114
2025-03-01 14:38:05,4.109129,0.997557,4.099346,4.119464,31,115
2025-03-01 14:38:06,4.109040,0.997240,4.098475,4.120256,32,116
2025-03-01 14:38:07,4.107341,0.997399,4.099704,4.119915,32,117
2025-03-01 14:38:08,4.111722,0.997557,4.104038,4.119096,32,118
2025-03-01 14:38:09,4.110113,0.997897,4.100120,4.118241,32,119
2025-03-01 14:38:10,4.109263,0.997573,4.101196,4.119802,33,120
2025-03-01 14:38:11,4.111454,0.997944,4.105201,4.120102,33,121
2025-03-01 14:38:12,4.110426,0.997494,4.097163,4.118352,34,123
2025-03-01 14:38:13,4.108369,0.997573,4.097370,4.119829,34,124
2025-03-01 14:38:15,4.106760,0.997391,4.095873,4.117923,34,125
2025-03-01 14:38:16,4.106402,0.997232,4.097650,4.115313,34,126
2025-03-01 14:38:17,4.105865,0.997217,4.095881,4.117307,35,127
2025-03-01 14:38:18,4.106357,0.997114,4.094997,4.116154,35,128
2025-03-01 14:38:19,4.108414,0.998269,4.100769,4.115681,35,129
2025-03-01 14:38:20,4.107698,0.997755,4.100061,4.117527,36,130
2025-03-01 14:38:21,4.109085,0.997644,4.100221,4.118117,36,131
2025-03-01 14:38:22,4.108325,0.997644,4.099084,4.118844,36,132
2025-03-01 14:38:23,4.108235,0.997913,4.097477,4.117478,37,134
2025-03-01 14:38:24,4.105687,0.997177,4.093554,4.115677,37,135
2025-03-01 14:38:25,4.104793,0.996971,4.091794,4.118022,37,136
2025-03-01 14:38:27,4.104703,0.997335,4.095262,4.116291,37,137
2025-03-01 14:38:28,4.104971,0.997604,4.094573,4.115184,38,138
2025-03-01 14:38:29,4.104703,0.997320,4.094041,4.115225,38,139
2025-03-01 14:38:30,4.103451,0.997185,4.095278,4.115391,38,140
2025-03-01 14:38:31,4.106402,0.997826,4.099052,4.117201,39,141
2025-03-01 14:38:32,4.105597,0.998047,4.094736,4.115554,39,142
2025-03-01 14:38:33,4.105910,0.997968,4.098038,4.115425,39,143
2025-03-01 14:38:34,4.106223,0.997683,4.094914,4.114148,39,144
2025-03-01 14:38:35,4.104524,0.997565,4.094703,4.114165,40,146
2025-03-01 14:38:36,4.103228,0.997351,4.092363,4.113611,40,147
2025-03-01 14:38:38,4.103093,0.998055,4.095089,4.114533,41,148
2025-03-01 14:38:39,4.103853,0.997327,4.093060,4.114626,41,149
2025-03-01 14:38:40,4.102646,0.996971,4.093417,4.114614,41,150
2025-03-01 14:38:41,4.102646,0.997747,4.092006,4.111105,41,151
2025-03-01 14:38:42,4.106492,0.997399,4.094390,4.113019,42,152
2025-03-01 14:38:43,4.105508,0.997549,4.093673,4.114336,42,153
2025-03-01 14:38:44,4.103809,0.998047,4.097710,4.111219,42,154
2025-03-01 14:38:45,4.103496,0.997763,4.095580,4.112824,42,155
2025-03-01 14:38:46,4.104569,0.997921,4.096297,4.112074,43,157
2025-03-01 14:38:47,4.101663,0.997644,4.089525,4.110449,43,158
2025-03-01 14:38:48,4.099338,0.997588,4.089375,4.114000,44,159
2025-03-01 14:38:50,4.100769,0.997304,4.091394,4.112026,44,160
2025-03-01 14:38:51,4.100590,0.997383,4.091017,4.112989,44,161
2025-03-01 14:38:52,4.102065,0.997683,4.091123,4.109989,44,162
2025-03-01 14:38:53,4.101886,0.997802,4.094035,4.111691,45,163
2025-03-01 14:38:54,4.101931,0.997691,4.093389,4.111888,45,164
2025-03-01 14:38:55,4.101305,0.997612,4.091537,4.113102,45,165
2025-03-01 14:38:56,4.101707,0.997747,4.091504,4.111639,46,166
2025-03-01 14:38:57,4.102333,0.997533,4.093073,4.112226,46,167
2025-03-01 14:38:58,4.100590,0.997842,4.090004,4.109565,46,169
2025-03-01 14:38:59,4.100098,0.997327,4.088629,4.111313,47,170
2025-03-01 14:39:01,4.100366,0.997232,4.089716,4.110082,47,171
2025-03-01 14:39:02,4.099159,0.997145,4.090685,4.109883,47,172
2025-03-01 14:39:03,4.100008,0.997446,4.090076,4.109475,47,173
2025-03-01 14:39:04,4.097549,0.997992,4.094606,4.109721,48,174
2025-03-01 14:39:05,4.101752,0.998324,4.092157,4.107652,48,175
2025-03-01 14:39:06,4.101260,0.998071,4.092298,4.110026,48,176
2025-03-01 14:39:07,4.099472,0.997976,4.091613,4.110278,49,177
2025-03-01 14:39:08,4.099293,0.997588,4.089659,4.108250,49,178
2025-03-01 14:39:09,4.100276,0.998063,4.091844,4.110527,49,180
2025-03-01 14:39:10,4.098488,0.997786,4.085217,4.108721,50,181
2025-03-01 14:39:12,4.096968,0.997296,4.084714,4.109300,50,182
2025-03-01 14:39:13,4.097236,0.997849,4.087729,4.106799,50,183
2025-03-01 14:39:14,4.096789,0.997177,4.086505,4.108925,50,184
2025-03-01 14:39:15,4.096432,0.996797,4.087056,4.108444,51,185
2025-03-01 14:39:16,4.098756,0.997802,4.089050,4.106885,51,186
2025-03-01 14:39:17,4.101931,0.997691,4.089683,4.110107,51,187
2025-03-01 14:39:18,4.097996,0.997842,4.090011,4.106187,52,188
2025-03-01 14:39:19,4.099919,0.997929,4.088722,4.108530,52,189
2025-03-01 14:39:20,4.098041,0.997343,4.086380,4.109010,52,190
2025-03-01 14:39:21,4.097728,0.997217,4.086201,4.107799,53,192
2025-03-01 14:39:22,4.095850,0.997557,4.089010,4.108517,53,193
2025-03-01 14:39:24,4.095269,0.997169,4.084126,4.107069,53,194
2025-03-01 14:39:25,4.095895,0.997683,4.086191,4.108321,54,195
2025-03-01 14:39:26,4.095001,0.997976,4.086535,4.105183,54,196
2025-03-01 14:39:27,4.096118,0.997248,4.085321,4.107260,54,197
2025-03-01 14:39:28,4.099382,0.997992,4.089610,4.108037,54,198
2025-03-01 14:39:29,4.098041,0.997596,4.086496,4.104881,55,199
2025-03-01 14:39:30,4.095895,0.997715,4.089106,4.105090,55,200
2025-03-01 14:39:31,4.097817,0.997628,4.087785,4.106300,55,201
2025-03-01 14:39:32,4.098667,0.997573,4.089422,4.105268,56,203
2025-03-01 14:39:33,4.093391,0.997422,4.085629,4.105505,56,204
2025-03-01 14:39:35,4.095448,0.997636,4.085591,4.105085,56,205
2025-03-01 14:39:36,4.095314,0.997644,4.082663,4.103511,57,206
2025-03-01 14:39:37,4.093793,0.997865,4.085180,4.105457,57,207
2025-03-01 14:39:38,4.093123,0.996790,4.082097,4.104094,57,208
2025-03-01 14:39:39,4.095314,0.997652,4.086275,4.104265,57,209
2025-03-01 14:39:40,4.097371,0.997763,4.087966,4.105244,58,210
2025-03-01 14:39:41,4.096163,0.997968,4.088436,4.102971,58,211
2025-03-01 14:39:42,4.098131,0.998055,4.087256,4.105922,58,212
2025-03-01 14:39:43,4.095806,0.997818,4.086313,4.105938,59,214
2025-03-01 14:39:44,4.092094,0.997248,4.083671,4.105036,59,215
2025-03-01 14:39:45,4.092318,0.997185,4.082561,4.105149,59,216
2025-03-01 14:39:47,4.091737,0.997462,4.082687,4.104402,60,217
2025-03-01 14:39:48,4.093793,0.997051,4.080925,4.103984,60,218
2025-03-01 14:39:49,4.092676,0.997145,4.082536,4.102927,60,219
2025-03-01 14:39:50,4.091558,0.997873,4.087125,4.101218,60,220
2025-03-01 14:39:51,4.095135,0.997763,4.086326,4.102715,61,221
2025-03-01 14:39:52,4.094330,0.998031,4.086357,4.103909,61,222
2025-03-01 14:39:53,4.093838,0.997770,4.085866,4.103682,61,223
2025-03-01 14:39:54,4.093436,0.997557,4.086876,4.102591,62,225
2025-03-01 14:39:55,4.091469,0.997628,4.080858,4.102412,62,226
2025-03-01 14:39:56,4.091558,0.997470,4.083321,4.101936,62,227
2025-03-01 14:39:58,4.090664,0.997264,4.080914,4.102201,63,228
2025-03-01 14:39:59,4.090843,0.997035,4.078966,4.101754,63,229
2025-03-01 14:40:00,4.090172,0.997122,4.079545,4.102425,63,230
2025-03-01 14:40:01,4.090574,0.997343,4.085248,4.101030,64,231
2025-03-01 14:40:02,4.092854,0.997921,4.082375,4.104369,64,232
2025-03-01 14:40:03,4.093838,0.997517,4.082958,4.100485,64,233
2025-03-01 14:40:04,4.091469,0.997256,4.082181,4.101093,64,234
2025-03-01 14:40:05,4.091513,0.997976,4.084450,4.102312,65,236
2025-03-01 14:40:06,4.089725,0.997011,4.076052,4.102616,65,237
2025-03-01 14:40:07,4.089770,0.997011,4.078914,4.098426,65,238
2025-03-01 14:40:09,4.090664,0.996639,4.076834,4.100658,66,239
2025-03-01 14:40:10,4.091558,0.996892,4.078291,4.101257,66,240
2025-03-01 14:40:11,4.089233,0.997414,4.079401,4.102341,66,241
2025-03-01 14:40:12,4.088428,0.997232,4.078042,4.102545,67,242
2025-03-01 14:40:13,4.090217,0.997525,4.080723,4.103282,67,243
2025-03-01 14:40:14,4.091334,0.997778,4.082030,4.102721,67,244
2025-03-01 14:40:15,4.090083,0.997367,4.080624,4.100621,67,245
2025-03-01 14:40:16,4.092497,0.997256,4.082138,4.099138,68,246
2025-03-01 14:40:17,4.091334,0.997786,4.083675,4.101940,68,247
2025-03-01 14:40:18,4.090172,0.997675,4.077403,4.099924,69,249
2025-03-01 14:40:19,4.088294,0.997312,4.076800,4.101405,69,250
2025-03-01 14:40:21,4.087936,0.997066,4.079111,4.097646,69,251
2025-03-01 14:40:22,4.088696,0.997145,4.078307,4.099029,69,252
2025-03-01 14:40:23,4.088160,0.997272,4.079308,4.099379,70,253
2025-03-01 14:40:24,4.088830,0.997763,4.082807,4.100259,70,254
2025-03-01 14:40:25,4.089367,0.997517,4.078633,4.099052,70,255
2025-03-01 14:40:26,4.088652,0.997304,4.079499,4.100365,70,256
2025-03-01 14:40:27,4.089099,0.998024,4.080432,4.099062,71,257
2025-03-01 14:40:28,4.089457,0.997675,4.080113,4.098495,71,258
2025-03-01 14:40:29,4.089233,0.997541,4.079783,4.098462,72,260
2025-03-01 14:40:30,4.087758,0.996869,4.073685,4.097990,72,261
2025-03-01 14:40:31,4.087624,0.997581,4.076347,4.099178,72,262
2025-03-01 14:40:33,4.085746,0.997145,4.075345,4.096514,72,263
2025-03-01 14:40:34,4.085075,0.997264,4.074699,4.096887,73,264
2025-03-01 14:40:35,4.086506,0.997114,4.072218,4.096839,73,265
2025-03-01 14:40:36,4.087802,0.997565,4.077945,4.098384,73,266
2025-03-01 14:40:37,4.087579,0.997699,4.078750,4.096873,73,267
2025-03-01 14:40:38,4.087579,0.997399,4.077935,4.100694,74,268
2025-03-01 14:40:39,4.087445,0.997232,4.077205,4.098756,74,269
2025-03-01 14:40:40,4.086730,0.997359,4.078433,4.098898,75,271
2025-03-01 14:40:41,4.084404,0.996861,4.073923,4.098074,75,272
2025-03-01 14:40:42,4.086416,0.997043,4.073773,4.097383,75,273
2025-03-01 14:40:44,4.086371,0.997343,4.076400,4.095794,75,274
2025-03-01 14:40:45,4.083957,0.996956,4.072522,4.096792,76,275
2025-03-01 14:40:46,4.084449,0.996861,4.071338,4.097009,76,276
2025-03-01 14:40:47,4.086193,0.997399,4.075200,4.098346,76,277
2025-03-01 14:40:48,4.087087,0.997351,4.076702,4.096975,77,278
2025-03-01 14:40:49,4.085746,0.997367,4.076684,4.100242,77,279
2025-03-01 14:40:50,4.087176,0.997699,4.078517,4.096191,77,280
2025-03-01 14:40:51,4.087355,0.997723,4.076994,4.097744,77,281
2025-03-01 14:40:52,4.088160,0.997675,4.071702,4.095844,78,283
2025-03-01 14:40:53,4.083957,0.997193,4.070968,4.096570,78,284
2025-03-01 14:40:55,4.084226,0.997027,4.072361,4.095293,78,285
2025-03-01 14:40:56,4.083644,0.997280,4.071527,4.096925,79,286
2025-03-01 14:40:57,4.083912,0.996940,4.074592,4.095210,79,287
2025-03-01 14:40:58,4.083063,0.997130,4.071084,4.097836,79,288
2025-03-01 14:40:59,4.086416,0.997074,4.073886,4.096672,80,289
2025-03-01 14:41:00,4.085925,0.997588,4.075126,4.096909,80,290
2025-03-01 14:41:01,4.087087,0.997612,4.075522,4.096679,80,291
2025-03-01 14:41:02,4.086953,0.997232,4.076158,4.095162,80,292
2025-03-01 14:41:03,4.085477,0.997335,4.074256,4.096147,81,293
2025-03-01 14:41:04,4.083912,0.997066,4.071724,4.094150,81,295
2025-03-01 14:41:06,4.082795,0.997011,4.069232,4.096876,82,296
2025-03-01 14:41:07,4.083555,0.997264,4.070253,4.098083,82,297
2025-03-01 14:41:08,4.082705,0.996584,4.071102,4.094859,82,298
2025-03-01 14:41:09,4.082348,0.996853,4.070319,4.092644,82,299
2025-03-01 14:41:10,4.085925,0.997620,4.075701,4.097521,83,300
2025-03-01 14:41:11,4.085075,0.997161,4.075096,4.095826,83,301
2025-03-01 14:41:12,4.083823,0.997675,4.074753,4.094192,83,302
2025-03-01 14:41:13,4.084538,0.998008,4.074830,4.093975,83,303
2025-03-01 14:41:14,4.082213,0.997138,4.074816,4.095136,84,305
2025-03-01 14:41:15,4.082303,0.997193,4.070007,4.091180,84,306
2025-03-01 14:41:17,4.080738,0.996940,4.069881,4.091981,85,307
2025-03-01 14:41:18,4.081990,0.996964,4.069332,4.093596,85,308
2025-03-01 14:41:19,4.081007,0.996687,4.070899,4.091753,85,309
2025-03-01 14:41:20,4.080514,0.997169,4.072309,4.092105,85,310
2025-03-01 14:41:21,4.081722,0.997913,4.073741,4.092499,86,311
2025-03-01 14:41:22,4.082035,0.997565,4.073564,4.092876,86,312
2025-03-01 14:41:23,4.082929,0.997391,4.072567,4.094245,86,313
2025-03-01 14:41:24,4.084002,0.997905,4.073287,4.092394,87,314
2025-03-01 14:41:25,4.083644,0.997509,4.070375,4.091935,87,315
2025-03-01 14:41:26,4.082527,0.997248,4.068157,4.093326,87,317
2025-03-01 14:41:27,4.079308,0.997082,4.067360,4.094473,88,318
2025-03-01 14:41:29,4.079173,0.997098,4.067422,4.093142,88,319
2025-03-01 14:41:30,4.079799,0.997232,4.066634,4.091308,88,320
2025-03-01 14:41:31,4.079888,0.996940,4.066207,4.092062,88,321
2025-03-01 14:41:32,4.082124,0.997217,4.071230,4.093139,89,322
2025-03-01 14:41:33,4.081185,0.997581,4.072649,4.092159,89,323
2025-03-01 14:41:34,4.081588,0.997351,4.069640,4.091543,89,324
2025-03-01 14:41:35,4.081230,0.997691,4.071286,4.089794,90,325
2025-03-01 14:41:36,4.081096,0.997438,4.071328,4.092196,90,326
2025-03-01 14:41:37,4.080828,0.997581,4.071101,4.090670,90,328
2025-03-01 14:41:38,4.079710,0.997114,4.068225,4.089867,91,329
2025-03-01 14:41:39,4.078189,0.997066,4.067664,4.090783,91,330
2025-03-01 14:41:41,4.078815,0.997232,4.065876,4.088202,91,331
2025-03-01 14:41:42,4.079128,0.997098,4.066311,4.090213,92,332
2025-03-01 14:41:43,4.078815,0.997256,4.069094,4.091705,92,333
2025-03-01 14:41:44,4.081543,0.997320,4.071017,4.088815,92,334
2025-03-01 14:41:45,4.079933,0.997683,4.071299,4.090508,92,335
2025-03-01 14:41:46,4.081856,0.997509,4.066851,4.090715,93,336
2025-03-01 14:41:47,4.080380,0.997675,4.071340,4.088476,93,337
2025-03-01 14:41:48,4.079039,0.997130,4.070796,4.090471,93,339
2025-03-01 14:41:49,4.078592,0.997114,4.067129,4.088632,94,340
2025-03-01 14:41:50,4.077072,0.996845,4.064683,4.088342,94,341
2025-03-01 14:41:52,4.076625,0.997082,4.066547,4.088515,94,342
2025-03-01 14:41:53,4.076848,0.996805,4.066107,4.087060,95,343
2025-03-01 14:41:54,4.077921,0.997169,4.066521,4.090298,95,344
2025-03-01 14:41:55,4.077832,0.997929,4.069540,4.089521,95,345
2025-03-01 14:41:56,4.080336,0.997343,4.069519,4.088830,95,346
2025-03-01 14:41:57,4.079173,0.997810,4.069993,4.088793,96,347
2025-03-01 14:41:58,4.079486,0.997525,4.069140,4.088766,96,348
2025-03-01 14:41:59,4.077295,0.997826,4.069299,4.089390,96,350
2025-03-01 14:42:00,4.077787,0.996979,4.064006,4.088119,97,351
2025-03-01 14:42:01,4.077161,0.997082,4.067255,4.088247,97,352
2025-03-01 14:42:03,4.077027,0.997391,4.066800,4.087946,97,353
2025-03-01 14:42:04,4.075507,0.997217,4.066548,4.087168,98,354
2025-03-01 14:42:05,4.076401,0.997209,4.064039,4.087936,98,355
2025-03-01 14:42:06,4.075775,0.997976,4.067530,4.087581,98,356
2025-03-01 14:42:07,4.077921,0.997446,4.068594,4.087690,98,357
2025-03-01 14:42:08,4.077116,0.997921,4.066478,4.088510,99,358
2025-03-01 14:42:09,4.078055,0.997731,4.067725,4.087303,99,359
2025-03-01 14:42:10,4.076312,0.997731,4.069040,4.085706,99,360
2025-03-01 14:42:11,4.077206,0.997478,4.064795,4.088243,100,362
2025-03-01 14:42:12,4.073987,0.997256,4.064047,4.085860,100,363
2025-03-01 14:42:14,4.075015,0.996940,4.062977,4.084961,100,364
2025-03-01 14:42:15,4.074523,0.997074,4.062119,4.086514,101,365
2025-03-01 14:42:16,4.075284,0.997019,4.063492,4.088184,101,366
2025-03-01 14:42:17,4.075239,0.996821,4.066501,4.087946,101,367
2025-03-01 14:42:18,4.077072,0.997422,4.065293,4.088027,101,368
2025-03-01 14:42:19,4.077787,0.997327,4.066730,4.087404,102,369
2025-03-01 14:42:20,4.075909,0.997193,4.067260,4.087242,102,370
2025-03-01 14:42:21,4.074970,0.997454,4.068364,4.085159,102,372
2025-03-01 14:42:22,4.075418,0.997248,4.061007,4.085924,103,373
2025-03-01 14:42:23,4.073585,0.997043,4.060568,4.086697,103,374
2025-03-01 14:42:25,4.074836,0.997327,4.064151,4.086791,103,375
2025-03-01 14:42:26,4.073674,0.996916,4.063664,4.083850,104,376
2025-03-01 14:42:27,4.073495,0.997565,4.064391,4.086144,104,377
2025-03-01 14:42:28,4.072780,0.997248,4.064247,4.085054,104,378
2025-03-01 14:42:29,4.076535,0.997652,4.065693,4.085252,105,379
2025-03-01 14:42:30,4.075552,0.997715,4.067469,4.085005,105,380
2025-03-01 14:42:31,4.074881,0.998237,4.067811,4.085373,105,381
2025-03-01 14:42:32,4.075105,0.997794,4.064511,4.086294,105,382
2025-03-01 14:42:33,4.074031,0.997367,4.062972,4.084724,106,384
2025-03-01 14:42:34,4.072154,0.997407,4.060894,4.083962,106,385
2025-03-01 14:42:35,4.072556,0.997359,4.060809,4.083363,106,386
2025-03-01 14:42:37,4.074255,0.997248,4.062268,4.082568,107,387
2025-03-01 14:42:38,4.073316,0.997066,4.062301,4.083225,107,388
2025-03-01 14:42:39,4.072377,0.996956,4.059306,4.083004,107,389
2025-03-01 14:42:40,4.075060,0.997620,4.065897,4.084587,108,390
2025-03-01 14:42:41,4.074076,0.997620,4.063077,4.083210,108,391
2025-03-01 14:42:42,4.075060,0.997913,4.064375,4.083825,108,392
2025-03-01 14:42:43,4.074479,0.997660,4.064816,4.085803,108,393
2025-03-01 14:42:44,4.073897,0.997454,4.064266,4.083220,109,395
2025-03-01 14:42:45,4.070365,0.997043,4.059536,4.084322,109,396
2025-03-01 14:42:46,4.071349,0.997169,4.060911,4.083126,110,397
2025-03-01 14:42:48,4.071215,0.997138,4.060102,4.082234,110,398
2025-03-01 14:42:49,4.072690,0.997066,4.061972,4.083862,110,399
2025-03-01 14:42:50,4.071393,0.997272,4.060909,4.083656,110,400
2025-03-01 14:42:51,4.073271,0.997541,4.062165,4.083265,111,401
2025-03-01 14:42:52,4.072780,0.997486,4.062891,4.082535,111,402
2025-03-01 14:42:53,4.073182,0.997652,4.063931,4.082953,111,403
2025-03-01 14:42:54,4.072824,0.997612,4.062879,4.083242,111,404
2025-03-01 14:42:55,4.072824,0.997422,4.062011,4.083108,112,405
